"Commune","Departement","Region","Longitude_WGS84","Latitude_WGS84","Code_UIC"
"Ensuès-la-Redonne","Bouches-du-Rhône","Provence-Alpes-Côte d'Azur","5.1975675","43.33447","753574"
"Sausset-les-Pins","Bouches-du-Rhône","Provence-Alpes-Côte d'Azur","5.110001","43.332864","753558"
"Marseille","Bouches-du-Rhône","Provence-Alpes-Côte d'Azur","5.3399592","43.3624191","751636"
"Port-de-Bouc","Bouches-du-Rhône","Provence-Alpes-Côte d'Azur","4.9846006","43.4071317","753459"
"Marseille","Bouches-du-Rhône","Provence-Alpes-Côte d'Azur","5.3578102","43.3695993","751826"
"Marseille","Bouches-du-Rhône","Provence-Alpes-Côte d'Azur","5.4671155","43.28818","751701"
"Lamanon","Bouches-du-Rhône","Provence-Alpes-Côte d'Azur","5.0913333","43.6999662","753731"
"Cassis","Bouches-du-Rhône","Provence-Alpes-Côte d'Azur","5.553055","43.234060","751776"
"Pertuis","Vaucluse","Provence-Alpes-Côte d'Azur","5.5037023","43.6845547","751362"
"Saint-Raphaël","Var","Provence-Alpes-Côte d'Azur","6.769083","43.423560","757526"
"Théoule-sur-Mer","Alpes-Maritimes","Provence-Alpes-Côte d'Azur","6.9367978","43.5134929","757583"
"Cagnes-sur-Mer","Alpes-Maritimes","Provence-Alpes-Côte d'Azur","7.14864","43.65813","756320"
"Cannes","Alpes-Maritimes","Provence-Alpes-Côte d'Azur","6.986601","43.548787","757617"
"Fontan","Alpes-Maritimes","Provence-Alpes-Côte d'Azur","7.5516262","43.9966378","756858"
"Nice","Alpes-Maritimes","Provence-Alpes-Côte d'Azur","7.290175","43.705554","756353"
"Brigue","Alpes-Maritimes","Provence-Alpes-Côte d'Azur","7.6056235","44.0625669","756874"
"Tende","Alpes-Maritimes","Provence-Alpes-Côte d'Azur","7.5627976","44.1125561","756890"
"Crau","Var","Provence-Alpes-Côte d'Azur","6.0687663","43.1449352","755611"
"Biot","Alpes-Maritimes","Provence-Alpes-Côte d'Azur","7.126090","43.610951","757690"
"Olette","Pyrénées-Orientales","Occitanie","2.2719309","42.55472","784728"
"Sainte-Cécile-d'Andorge","Gard","Occitanie","3.9758497","44.2554362","775239"
"Saint-Laurent-d'Aigouze","Gard","Occitanie","4.1930703","43.6392883","775841"
"Chamborigaud","Gard","Occitanie","3.9793332","44.3002429","775221"
"Aimargues","Gard","Occitanie","4.2082933","43.6786107","775833"
"Milhaud","Gard","Occitanie","4.3033268","43.7884886","775098"
"Millau","Aveyron","Occitanie","3.074570","44.102344","783001"
"Narbonne","Aude","Occitanie","3.005910","43.190387","781104"
"Vias","Hérault","Occitanie","3.4253562","43.315653","781260"
"Agde","Hérault","Occitanie","3.466203","43.317280","781278"
"Saint-André-le-Gaz","Isère","Auvergne-Rhône-Alpes","5.524187","45.544518","723494"
"Meximieux","Ain","Auvergne-Rhône-Alpes","5.193534","45.901615","723585"
"Tour-du-Pin","Isère","Auvergne-Rhône-Alpes","5.450092","45.560277","723478"
"Miribel","Ain","Auvergne-Rhône-Alpes","4.9108215","45.8746675","723718"
"Montluel","Ain","Auvergne-Rhône-Alpes","5.057503","45.847770","723569"
"Scherwiller","Bas-Rhin","Grand Est","7.4301867","48.2869344","214205"
"Mertzwiller","Bas-Rhin","Grand Est","7.6781895","48.872013","213207"
"Dachstein","Bas-Rhin","Grand Est","7.5330038","48.5428546","214551"
"Holtzheim","Bas-Rhin","Grand Est","7.6630912","48.555688","214510"
"Riedseltz","Bas-Rhin","Grand Est","7.962988","48.991063","213462"
"Hunspach","Bas-Rhin","Grand Est","7.9537409","48.9616379","213454"
"Benfeld","Bas-Rhin","Grand Est","7.584125","48.3735367","214122"
"Epfig","Bas-Rhin","Grand Est","7.4504053","48.3637643","214221"
"Sauto","Pyrénées-Orientales","Occitanie","2.1600389","42.5063705","784777"
"Err","Pyrénées-Orientales","Occitanie","2.0290375","42.442777","784843"
"Livry-Gargan","Seine-Saint-Denis","Île-de-France","2.51504","48.91646","988717"
"Loireauxence","Loire-Atlantique","Pays de la Loire","-1.019712","47.3744471","484386"
"Châtelaillon-Plage","Charente-Maritime","Nouvelle-Aquitaine","-1.0908909","46.0783303","485110"
"Angers","Maine-et-Loire","Pays de la Loire","-0.531894","47.4670899","484048"
"Baule-Escoublac","Loire-Atlantique","Pays de la Loire","-2.389102","47.288690","481754"
"Morannes sur Sarthe-Daumeray","Maine-et-Loire","Pays de la Loire","-0.4179693","47.7390902","484170"
"Rochefort","Charente-Maritime","Nouvelle-Aquitaine","-0.963556","45.947189","485144"
"Clisson","Loire-Atlantique","Pays de la Loire","-1.286172","47.086142","481440"
"Issé","Loire-Atlantique","Pays de la Loire","-1.45068","47.6268289","481622"
"Chapelle-sur-Erdre","Loire-Atlantique","Pays de la Loire","-1.548012","47.2972029","481564"
"Château-Arnoux-Saint-Auban","Alpes-de-Haute-Provence","Provence-Alpes-Côte d'Azur","5.9973734","44.0615651","751230"
"Saint-Pierre-en-Faucigny","Haute-Savoie","Auvergne-Rhône-Alpes","6.3757533","46.0593442","746313"
"Saint-Georges-de-Commiers","Isère","Auvergne-Rhône-Alpes","5.7017874","45.0437667","747568"
"Chamonix-Mont-Blanc","Haute-Savoie","Auvergne-Rhône-Alpes","6.87363","45.92277","746784"
"Saint-Égrève","Isère","Auvergne-Rhône-Alpes","5.6712687","45.2357234","747352"
"Chamonix-Mont-Blanc","Haute-Savoie","Auvergne-Rhône-Alpes","6.910179","45.9657075","746842"
"Panissage","Isère","Auvergne-Rhône-Alpes","5.4721424","45.491703","747204"
"Reignier-Ésery","Haute-Savoie","Auvergne-Rhône-Alpes","6.2675466","46.1256159","746511"
"Servoz","Haute-Savoie","Auvergne-Rhône-Alpes","6.763444","45.9244592","746719"
"Houches","Haute-Savoie","Auvergne-Rhône-Alpes","6.7726673","45.9088517","746727"
"Brassac-les-Mines","Puy-de-Dôme","Auvergne-Rhône-Alpes","3.330167","45.414246","734244"
"Saint-Étienne","Loire","Auvergne-Rhône-Alpes","4.3782267","45.4371122","726174"
"Chambon-Feugerolles","Loire","Auvergne-Rhône-Alpes","4.3223823","45.3947427","726711"
"Mâcon","Saône-et-Loire","Bourgogne-Franche-Comté","4.778876","46.282884","725705"
"Saint-Marcel","Ain","Auvergne-Rhône-Alpes","4.9775148","45.9503701","723742"
"Veauche","Loire","Auvergne-Rhône-Alpes","4.293438","45.565928","726208"
"Mionnay","Ain","Auvergne-Rhône-Alpes","4.919752","45.8966784","723726"
"Gannat","Allier","Auvergne-Rhône-Alpes","3.2047514","46.0975964","732404"
"Roanne","Loire","Auvergne-Rhône-Alpes","4.063207","46.039383","726802"
"Vichy","Allier","Auvergne-Rhône-Alpes","3.430448","46.126979","732008"
"Chamalières-sur-Loire","Haute-Loire","Auvergne-Rhône-Alpes","3.9909202","45.2047385","734731"
"Lépin-le-Lac","Savoie","Auvergne-Rhône-Alpes","5.7649834","45.541519","741439"
"Paulhaguet","Haute-Loire","Auvergne-Rhône-Alpes","3.4947035","45.1605341","734301"
"Abrets en Dauphiné","Isère","Auvergne-Rhône-Alpes","5.5754876","45.5421091","741496"
"Pont-de-Beauvoisin","Isère","Auvergne-Rhône-Alpes","5.680772","45.524636","741470"
"Vions","Savoie","Auvergne-Rhône-Alpes","5.8072311","45.8243131","741108"
"Retournac","Haute-Loire","Auvergne-Rhône-Alpes","4.0361169","45.2013468","734749"
"Montmélian","Savoie","Auvergne-Rhône-Alpes","6.043289","45.503059","741181"
"Langogne","Lozère","Occitanie","3.8573047","44.732776","734350"
"Culoz","Ain","Auvergne-Rhône-Alpes","5.778784","45.843264","741074"
"Morières-lès-Avignon","Vaucluse","Provence-Alpes-Côte d'Azur","4.9082052","43.9414696","765420"
"Châteauneuf-de-Gadagne","Vaucluse","Provence-Alpes-Côte d'Azur","4.9568087","43.9296817","765446"
"Cannes","Alpes-Maritimes","Provence-Alpes-Côte d'Azur","6.9720902","43.5581088","757740"
"Avignon","Vaucluse","Provence-Alpes-Côte d'Azur","4.805281","43.941900","765008"
"Sorgues","Vaucluse","Provence-Alpes-Côte d'Azur","4.8756182","44.0053909","765206"
"Bédarrides","Vaucluse","Provence-Alpes-Côte d'Azur","4.8931321","44.0407636","765198"
"Loriol-sur-Drôme","Drôme","Auvergne-Rhône-Alpes","4.8171679","44.7544973","761262"
"Montélimar","Drôme","Auvergne-Rhône-Alpes","4.744792","44.559079","764001"
"Thor","Vaucluse","Provence-Alpes-Côte d'Azur","4.9962663","43.9265047","765453"
"Embrun","Hautes-Alpes","Provence-Alpes-Côte d'Azur","6.496773","44.567008","763466"
"Saint-Clair-du-Rhône","Isère","Auvergne-Rhône-Alpes","4.769707","45.450392","722652"
"Saint-Quentin-Fallavier","Isère","Auvergne-Rhône-Alpes","5.099896","45.638109","723387"
"Francheville","Rhône","Auvergne-Rhône-Alpes","4.7693729","45.7336473","722702"
"Givors","Rhône","Auvergne-Rhône-Alpes","4.7725754","45.5957662","722439"
"Hayange","Moselle","Grand Est","6.07245","49.33053","191239"
"Pagny-sur-Moselle","Meurthe-et-Moselle","Grand Est","6.0250346","48.9852003","192468"
"Amnéville","Moselle","Grand Est","6.1358897","49.2608222","191742"
"Ars-sur-Moselle","Moselle","Grand Est","6.0776461","49.0744745","192401"
"Hombourg-Haut","Moselle","Grand Est","6.7742703","49.1261085","193276"
"Rémelfing","Moselle","Grand Est","7.0915336","49.091627","193623"
"Jœuf","Meurthe-et-Moselle","Grand Est","6.0177021","49.2250083","191700"
"Sarralbe","Moselle","Grand Est","7.0367713","49.0009161","193714"
"Morhange","Moselle","Grand Est","6.6590266","48.9366239","192286"
"Zetting","Moselle","Grand Est","7.13454","49.0783736","193649"
"Lemberg","Moselle","Grand Est","7.37962","49.00075","193813"
"Bertrichamps","Meurthe-et-Moselle","Grand Est","6.7912343","48.4283359","141424"
"Chenevières","Meurthe-et-Moselle","Grand Est","6.6325613","48.5195062","141382"
"Azerailles","Meurthe-et-Moselle","Grand Est","6.695778","48.4913355","141408"
"Liverdun","Meurthe-et-Moselle","Grand Est","6.0617374","48.7493158","141069"
"Neufchâteau","Vosges","Grand Est","5.6904018","48.3583428","141291"
"Crécy-la-Chapelle","Seine-et-Marne","Île-de-France","2.905748","48.859391","116772"
"Montceau-les-Mines","Saône-et-Loire","Bourgogne-Franche-Comté","4.3610264","46.6706636","694620"
"Nuits-Saint-Georges","Côte-d'Or","Bourgogne-Franche-Comté","4.956204","47.130545","713529"
"Venarey-les-Laumes","Côte-d'Or","Bourgogne-Franche-Comté","4.462602","47.543054","713115"
"Neuilly-lès-Dijon","Côte-d'Or","Bourgogne-Franche-Comté","5.1111983","47.2815829","712182"
"Chauffailles","Saône-et-Loire","Bourgogne-Franche-Comté","4.3454278","46.2074552","694778"
"Villeneuve-sur-Allier","Allier","Auvergne-Rhône-Alpes","3.2469557","46.6592073","696310"
"Verrey-sous-Salmaise","Côte-d'Or","Bourgogne-Franche-Comté","4.6700223","47.4385905","713081"
"Meursault","Côte-d'Or","Bourgogne-Franche-Comté","4.7954444","46.9690497","713560"
"Tronsanges","Nièvre","Bourgogne-Franche-Comté","3.0541532","47.113029","696203"
"Tonnerre","Yonne","Bourgogne-Franche-Comté","3.97355","47.85938","713198"
"Lucy-sur-Cure","Yonne","Bourgogne-Franche-Comté","3.7458789","47.6281383","683672"
"Sermizelles","Yonne","Bourgogne-Franche-Comté","3.7928695","47.5289068","683722"
"Mailly-la-Ville","Yonne","Bourgogne-Franche-Comté","3.6751472","47.6041692","683847"
"Étang-sur-Arroux","Saône-et-Loire","Bourgogne-Franche-Comté","4.1838415","46.8679082","694141"
"Creusot","Saône-et-Loire","Bourgogne-Franche-Comté","4.4304403","46.807815","694000"
"Varennes-Vauzelles","Nièvre","Bourgogne-Franche-Comté","3.1342094","47.0013565","691469"
"Marche","Nièvre","Bourgogne-Franche-Comté","3.0395468","47.1396975","691394"
"Garchizy","Nièvre","Bourgogne-Franche-Comté","3.0858769","47.0429987","691436"
"Souppes-sur-Loing","Seine-et-Marne","Île-de-France","2.734971","48.181907","684217"
"Bagneaux-sur-Loing","Seine-et-Marne","Île-de-France","2.7033327","48.2304802","684191"
"Pont-sur-Yonne","Yonne","Bourgogne-Franche-Comté","3.201463","48.286287","683136"
"Vincelles","Yonne","Bourgogne-Franche-Comté","3.6284728","47.7042304","683631"
"Villeneuve-Saint-Georges","Val-de-Marne","Île-de-France","2.446011","48.730113","681825"
"Saint-Fargeau-Ponthierry","Seine-et-Marne","Île-de-France","2.544590","48.534933","682526"
"Villeneuve-Saint-Georges","Val-de-Marne","Île-de-France","2.438192","48.745198","681809"
"Livry-sur-Seine","Seine-et-Marne","Île-de-France","2.6788796","48.5104579","682401"
"Corbeil-Essonnes","Essonne","Île-de-France","2.463701","48.606095","681601"
"Ferté-Alais","Essonne","Île-de-France","2.351610","48.484876","681452"
"Melun","Seine-et-Marne","Île-de-France","2.655404","48.527662","682005"
"Brunoy","Essonne","Île-de-France","2.506422","48.699112","682120"
"Bénesse-Maremne","Landes","Nouvelle-Aquitaine","-1.3698505","43.6277484","673285"
"Arengosse","Landes","Nouvelle-Aquitaine","-0.8093835","44.0069764","671479"
"Tournay","Hautes-Pyrénées","Occitanie","0.2389703","43.1836066","671172"
"Morcenx","Landes","Nouvelle-Aquitaine","-0.908640","44.033565","673103"
"Jurançon","Pyrénées-Atlantiques","Nouvelle-Aquitaine","-0.3791261","43.2857104","672600"
"Ossun","Hautes-Pyrénées","Occitanie","-0.0214839","43.1833684","671313"
"Dax","Landes","Nouvelle-Aquitaine","-1.050301","43.720472","673202"
"Évry","Essonne","Île-de-France","2.428581","48.625507","681387"
"Corbeil-Essonnes","Essonne","Île-de-France","2.47401","48.61403","681007"
"Corbeil-Essonnes","Essonne","Île-de-France","2.47332","48.58626","681403"
"Baraqueville","Aveyron","Occitanie","2.4275453","44.2704368","615757"
"Lézignan-Corbières","Aude","Occitanie","2.7699635","43.1999609","615112"
"Campagne-sur-Aude","Aude","Occitanie","2.2056265","42.9169668","615229"
"Couffoulens","Aude","Occitanie","2.3161754","43.1555365","615120"
"Damiatte","Tarn","Occitanie","1.9733585","43.6566194","615484"
"Marssac-sur-Tarn","Tarn","Occitanie","2.026913","43.9151803","615419"
"Coufouleux","Tarn","Occitanie","1.730567","43.819751","615328"
"Gaillac","Tarn","Occitanie","1.9369531","43.9284209","615245"
"Labruguière","Tarn","Occitanie","2.2594728","43.5425692","615526"
"Carmaux","Tarn","Occitanie","2.152401","44.048782","615625"
"Avignonet-Lauragais","Haute-Garonne","Occitanie","1.7872687","43.3638769","616011"
"Pontgibaud","Puy-de-Dôme","Auvergne-Rhône-Alpes","2.8458031","45.8210001","641316"
"Lapeyrouse","Puy-de-Dôme","Auvergne-Rhône-Alpes","2.893393","46.2267825","641043"
"Luc-la-Primaube","Aveyron","Occitanie","2.5544751","44.2913982","615773"
"Vaux","Allier","Auvergne-Rhône-Alpes","2.6001018","46.4147461","641373"
"Bellenaves","Allier","Auvergne-Rhône-Alpes","3.0665239","46.199256","641068"
"Pommevic","Tarn-et-Garonne","Occitanie","0.9333201","44.1021631","618058"
"Boisset","Cantal","Auvergne-Rhône-Alpes","2.2497669","44.786038","645184"
"Audes","Allier","Auvergne-Rhône-Alpes","2.6028771","46.4641418","641365"
"Maurs","Cantal","Auvergne-Rhône-Alpes","2.1995656","44.7061543","645168"
"Ax-les-Thermes","Ariège","Occitanie","1.8332516","42.7247967","611533"
"Vernet","Ariège","Occitanie","1.6116214","43.1894138","611350"
"Auterive","Haute-Garonne","Occitanie","1.468831","43.348993","611384"
"Aubiet","Gers","Occitanie","0.7891179","43.6502068","611764"
"Argelès-sur-Mer","Pyrénées-Orientales","Occitanie","3.022349","42.543970","784231"
"Ille-sur-Têt","Pyrénées-Orientales","Occitanie","2.6242863","42.6682396","784561"
"Marquixanes","Pyrénées-Orientales","Occitanie","2.4858388","42.6428224","784629"
"Soler","Pyrénées-Orientales","Occitanie","2.7930798","42.6787626","784512"
"Salelles","Lozère","Occitanie","3.2804008","44.4832687","783514"
"Vinça","Pyrénées-Orientales","Occitanie","2.5276163","42.6481368","784611"
"Esclanèdes","Lozère","Occitanie","3.358325","44.4813286","783548"
"Chanac","Lozère","Occitanie","3.3454117","44.4739786","783530"
"Berre-l'Étang","Bouches-du-Rhône","Provence-Alpes-Côte d'Azur","5.1789508","43.5008861","753228"
"Ollioules","Var","Provence-Alpes-Côte d'Azur","5.824979","43.122586","755231"
"Cagnes-sur-Mer","Alpes-Maritimes","Provence-Alpes-Côte d'Azur","7.167111","43.660465","756338"
"Fos-sur-Mer","Bouches-du-Rhône","Provence-Alpes-Côte d'Azur","4.974579","43.428029","753442"
"Puget-sur-Argens","Var","Provence-Alpes-Côte d'Azur","6.1384483","43.283085","755363"
"Istres","Bouches-du-Rhône","Provence-Alpes-Côte d'Azur","4.9731266","43.4966716","753426"
"Gonfaron","Var","Provence-Alpes-Côte d'Azur","6.2817644","43.3171516","755397"
"Garde","Var","Provence-Alpes-Côte d'Azur","6.0100767","43.1187044","755306"
"Nice","Alpes-Maritimes","Provence-Alpes-Côte d'Azur","7.261904","43.704556","756056"
"Toulon","Var","Provence-Alpes-Côte d'Azur","5.929293","43.128370","755009"
"Fleurville","Saône-et-Loire","Bourgogne-Franche-Comté","4.8840722","46.4509279","725663"
"Chamelet","Rhône","Auvergne-Rhône-Alpes","4.5069346","45.9816414","721829"
"Tassin-la-Demi-Lune","Rhône","Auvergne-Rhône-Alpes","4.75857","45.76151","721514"
"Lyon","Rhône","Auvergne-Rhône-Alpes","4.803960","45.779938","721001"
"Régny","Loire","Auvergne-Rhône-Alpes","4.2150753","45.987705","721050"
"Lozanne","Rhône","Auvergne-Rhône-Alpes","4.681501","45.854140","721423"
"Dardilly","Rhône","Auvergne-Rhône-Alpes","4.7600288","45.7967409","721480"
"Gourdan-Polignan","Haute-Garonne","Occitanie","0.573500","43.078109","611152"
"Loures-Barousse","Hautes-Pyrénées","Occitanie","0.6104494","43.021075","611178"
"Labarthe-Inard","Haute-Garonne","Occitanie","0.8519176","43.1049687","611129"
"Saint-Gaudens","Haute-Garonne","Occitanie","0.729104","43.105034","611137"
"Lavaufranche","Creuse","Nouvelle-Aquitaine","2.2700972","46.3212869","597740"
"Marsac","Creuse","Nouvelle-Aquitaine","1.585556","46.0941348","597625"
"Muret","Haute-Garonne","Occitanie","1.324449","43.464824","611038"
"Bordeaux","Gironde","Nouvelle-Aquitaine","-0.6274337","44.84288","581538"
"Moulis-en-Médoc","Gironde","Nouvelle-Aquitaine","-0.7447365","45.0840273","581231"
"Soulac-sur-Mer","Gironde","Nouvelle-Aquitaine","-1.1175894","45.5081769","581371"
"Guerche-sur-l'Aubois","Cher","Centre-Val de Loire","2.9485731","46.9477388","576470"
"Lesparre-Médoc","Gironde","Nouvelle-Aquitaine","-0.9454015","45.3035166","581314"
"Pauillac","Gironde","Nouvelle-Aquitaine","-0.7551342","45.2038438","581256"
"Luçay-le-Mâle","Indre","Centre-Val de Loire","1.4358257","47.1329836","576363"
"Bengy-sur-Craon","Cher","Centre-Val de Loire","2.7492361","47.0004698","576447"
"Perche","Cher","Centre-Val de Loire","2.5865708","46.6295123","576348"
"Lunery","Cher","Centre-Val de Loire","2.275014","46.9351795","576280"
"Villefranche-du-Périgord","Dordogne","Nouvelle-Aquitaine","1.0490908","44.6270124","595892"
"Siorac-en-Périgord","Dordogne","Nouvelle-Aquitaine","0.9844566","44.8197409","595769"
"Eyzies-de-Tayac-Sireuil","Dordogne","Nouvelle-Aquitaine","1.0081942","44.9411916","595736"
"Boulazac Isle Manoire","Dordogne","Nouvelle-Aquitaine","0.8082195","45.1383083","595512"
"Douze","Dordogne","Nouvelle-Aquitaine","0.8574682","45.088775","595702"
"Pays de Belvès","Dordogne","Nouvelle-Aquitaine","1.0118831","44.7773978","595876"
"Sainte-Lizaigne","Indre","Centre-Val de Loire","2.0298004","47.002251","597054"
"Châteauroux","Indre","Centre-Val de Loire","1.699536","46.809737","597005"
"Tendu","Indre","Centre-Val de Loire","1.5629763","46.6946801","597104"
"Luant","Indre","Centre-Val de Loire","1.5901964","46.7357683","597096"
"Monsempron-Libos","Lot-et-Garonne","Nouvelle-Aquitaine","0.9412277","44.486631","586453"
"Pierre-Buffière","Haute-Vienne","Nouvelle-Aquitaine","1.3472667","45.6995226","592253"
