Date/Mensuel;Code UIC;Nom de la gare;Assistance simple;Rampe;Fauteuil;Rampe et  fauteuil;Total
2015-05;0087734319;Langeac;1;0;0;5;4
2015-05;0087615039;Castelnaudary;3;3;0;17;11
2015-05;0087683573;Auxerre Saint-Gervais;16;2;0;34;16
2015-05;0087694570;Autun;0;0;0;3;3
2015-05;0087696484;Decize;30;0;0;37;7
2015-05;0087671339;Lourdes;80;48;3;241;110
2015-05;0087147322;Meuse TGV;9;9;0;42;24
2015-05;0087765107;Orange;5;13;0;50;32
2015-05;0087485003;La Rochelle;117;76;2;321;126
2015-05;0087175091;Joinville;0;2;0;4;2
2015-05;0087592709;Saint-Junien;0;0;0;8;8
2015-05;0087487009;Thouars;2;0;0;8;6
2015-05;0087387001;Évreux Normandie;24;4;1;70;41
2015-05;0087755629;Hyères;1;10;0;18;7
2015-05;0087172130;Givet;0;0;0;2;2
2015-05;0087484006;Angers Saint-Laud;191;140;8;975;636
2015-05;0087342006;Béthune;22;16;0;50;12
2015-05;0087317263;Calais;17;9;0;45;19
2015-05;0087545756;Châteaudun;1;1;0;2;0
2015-06;0087281071;Calais - Fréthun;13;11;0;48;24
2015-06;0087487009;Thouars;1;1;0;6;4
2015-06;0087683003;Sens;18;2;0;38;18
2015-06;0087611483;Latour-de-Carol - Enveitg;1;2;0;6;3
2015-06;0087476002;Lorient;124;41;0;285;120
2015-06;0087611889;Moissac;0;0;0;6;6
2015-06;0087673004;Bayonne;32;57;1;214;124
2015-06;0087726760;Aurec;0;0;0;1;1
2015-06;0087592667;Aixe-sur-Vienne;0;0;0;0;0
2015-06;0087342014;Arras;81;80;3;238;74
2015-06;0087594002;Brive-la-Gaillarde;33;60;8;242;141
2015-06;0087575142;Châtellerault;12;25;0;76;39
2015-06;0087611897;Castelsarrasin;0;0;0;0;0
2015-06;0087611467;Colomiers;0;4;0;5;1
2015-06;0087172007;Charleville-Mézières;61;18;2;121;40
2015-06;0087713412;Dole;115;23;5;200;57
2015-06;0087394171;La Villette Saint-Prest;0;0;0;0;0
2015-06;0087683136;Pont-sur-Yonne;0;0;0;0;0
2015-06;0087171009;Reims;42;46;2;269;179
2015-06;0087481283;Pornic;2;3;0;5;0
2015-06;0087571216;Vendôme - Villiers-sur-Loir;8;8;1;28;11
2015-06;0087571000;Tours;207;53;15;664;389
2015-06;0087342337;Saint-Pol-sur-Ternoise;0;3;0;8;5
2015-06;0087611137;Saint-Gaudens;7;2;3;44;32
2015-06;0087615344;Saint-Sulpice;0;3;0;7;4
2015-06;0087575001;Poitiers;171;148;11;630;300
2015-06;0087645481;Murat;0;0;0;5;5
2015-06;0087683219;Villeneuve-sur-Yonne;2;1;0;5;2
2015-06;0087718239;Lons-le-Saunier;31;28;1;92;32
2015-06;0087645168;Maurs;0;0;0;0;0
2015-06;0087613141;Gourdon;1;5;1;14;7
2015-06;0087615252;Gaillac;0;0;0;1;1
2015-06;0087300822;Belfort - Montbéliard TGV;33;41;1;131;56
2015-06;0087313759;Abancourt;1;1;0;2;0
2015-06;0087746008;Annecy;43;44;2;207;118
2015-06;0087192666;Conflans - Jarny;0;1;0;4;3
2015-06;0087574665;Château-Renault;0;0;0;0;0
2015-06;0087324095;Futuroscope;5;2;0;14;7
2015-06;0087684290;Gien;0;1;1;16;14
2015-06;0087144014;Saint-Dié-des-Vosges;19;0;1;33;13
2015-06;0087491803;Royan;4;10;4;109;91
2015-06;0087715003;Pontarlier;1;2;0;8;5
2017-05;0087446179;Saint-Cyprien Arènes;0;0;0;0;0
2017-05;0087615344;Saint-Sulpice;2;2;0;13;9
2017-05;0087381814;Vaux-sur-Seine;0;0;0;0;0
2017-05;0087271734;Villers-Cotterêts;0;0;0;0;0
2017-05;0087746008;Annecy;74;55;4;270;137
2017-05;0087757674;Antibes;65;80;5;298;148
2017-05;0087184002;Belfort;36;5;0;95;54
2017-05;0087613000;Cahors;17;11;1;75;46
2017-05;0087713578;Chagny;0;5;0;51;46
2017-05;0087381475;Chanteloup-les-Vignes;0;0;0;0;0
2017-05;0087545756;Châteaudun;2;0;0;3;1
2017-05;0087381087;Colombes;47;0;1;50;2
2017-05;0087741074;Culoz;8;8;1;67;50
2017-05;0087444539;Argentan;6;9;1;33;17
2017-05;0087386730;Aubergenville Élisabethville;0;0;0;0;0
2017-05;0087611749;Auch;13;1;0;21;7
2017-05;0087592485;Bellac;5;1;0;8;2
2017-05;0087317065;Étaples - Le Touquet;0;2;0;7;5
2017-05;0087387001;Évreux Normandie;54;3;5;104;42
2017-05;0087734202;Issoire;7;0;0;17;10
2017-05;0087683243;Joigny;1;0;0;9;8
2017-05;0087474239;Landerneau;17;13;3;65;32
2017-05;0087486449;Les Sables-d'Olonne;10;22;0;72;40
2017-05;0087444265;Lisieux;31;41;2;131;57
2017-05;0087313122;Longpré-les-Corps-Saints;0;0;0;0;0
2017-05;0087713735;Louhans;0;1;0;1;0
2017-05;0087722025;Lyon Perrache;81;51;1;386;253
2017-05;0087381590;Mantes Station;0;0;0;0;0
2017-05;0087574194;Mer;0;1;0;8;7
2017-05;0087594275;Meymac;1;0;0;3;2
2017-05;0087718619;Morteau;0;0;0;1;1
2017-05;0087696328;Moulins sur Allier;10;13;2;155;130
2017-05;0087113001;Paris Est;439;334;17;1342;552
2017-05;0087481283;Pornic;7;1;0;24;16
2017-05;0087481838;Savenay;11;0;0;24;13
2017-05;0087396234;Sillé-le-Guillaume;8;4;1;24;11
2017-05;0087594200;Uzerche;1;8;0;20;11
2017-05;0087271510;Villeparisis - Mitry-le-Neuf;0;0;0;0;0
2017-05;0087725002;Chalon-sur-Saône;45;29;2;200;124
2017-05;0087673202;Dax;34;111;3;355;207
2017-05;0087386409;Houilles - Carrières-sur-Seine;8;0;0;9;1
2017-05;0087381871;La Frette - Montigny;0;0;0;0;0
2017-05;0087582775;Langon;0;0;0;6;6
2017-05;0087141002;Nancy;340;94;6;778;338
2017-05;0087271007;Paris Nord;752;863;15;2550;920
2017-05;0087575076;Port-de-Piles;0;0;0;0;0
2017-05;0087485144;Rochefort;15;10;3;51;23
2017-05;0087575050;Sainte-Maure - Noyant;0;1;0;1;0
2017-05;0087746479;Saint-Gervais-les-Bains Le Fayet;5;9;0;23;9
2017-05;0087595827;Sarlat;4;2;1;14;7
2017-05;0087382341;Sèvres - Ville-d'Avray;0;0;0;1;1
2017-05;0087611863;Valence d'Agen;0;0;0;5;5
2017-05;0087734186;Vic-le-Comte;0;0;0;1;1
2017-05;0087413385;Yvetot;6;4;0;23;13
2017-05;0087592667;Aixe-sur-Vienne;0;0;0;2;2
2017-05;0087694570;Autun;0;0;0;0;0
2017-05;0087381079;Bois-Colombes;0;0;0;0;0
2017-05;0087413344;Bréauté - Beuzeville;1;5;0;21;15
2017-05;0087281071;Calais - Fréthun;17;16;0;44;11
2017-05;0087611665;Castelnau-d'Estrétefonds;0;0;0;1;1
2017-05;0087696492;Cercy-la-Tour;0;0;0;0;0
2017-05;0087172007;Charleville-Mézières;55;20;1;125;49
2017-05;0087345009;Douai;36;20;4;117;57
2017-05;0087615195;Albi Madeleine;0;0;0;0;0
2017-05;0087444711;Alençon;6;19;0;55;30
2017-05;0087476200;Auray;15;41;0;156;100
2017-05;0087394411;Bailleau-le-pin;0;0;0;0;0
2017-05;0087673004;Bayonne;43;40;6;223;134
2017-05;0087713545;Beaune;16;5;0;84;63
2017-05;0087696088;Briare;0;0;0;0;0
2017-05;0087594002;Brive-la-Gaillarde;26;77;1;261;157
2017-05;0087396606;Château-du-Loir;0;4;0;9;5
2017-05;0087694778;Chauffailles;1;0;0;5;4
2017-05;0087394288;Condé-sur-Huisne;0;0;0;0;0
2017-05;0087171553;Épernay;7;11;0;107;89
2017-05;0087732404;Gannat;0;0;0;2;2
2017-05;0087613059;Gramat;0;0;0;0;0
2017-05;0087313320;Moreuil;0;0;0;1;1
2017-05;0087775007;Nîmes;150;170;8;866;538
2017-05;0087381145;Osny;0;0;0;0;0
2017-05;0087192468;Pagny-sur-Moselle;0;0;0;0;0
2017-05;0087271486;Parc des Expositions;0;0;0;0;0
2017-05;0087683136;Pont-sur-Yonne;0;0;0;0;0
2017-05;0087474098;Quimper;78;107;4;350;161
2017-05;0087592824;Saint-Yrieix;0;1;0;14;13
2017-05;0087276188;Sannois;1;0;0;22;21
2017-05;0087487603;Saumur;21;19;0;100;60
2017-05;0087271445;Sevran Beaudottes;1;0;0;1;0
2017-05;0087671008;Tarbes;39;24;3;193;127
2017-05;0087342014;Arras;58;55;3;240;124
2017-05;0087765008;Avignon Centre;50;23;0;213;140
2017-05;0087382002;Bécon les Bruyères;0;0;0;0;0
2017-05;0087545731;Bonneval;0;0;0;0;0
2017-05;0087474007;Brest;58;57;0;222;107
2017-05;0087571687;Chinon;102;1;0;108;5
2017-05;0087386763;Épône - Mézières;0;0;0;0;0
2017-05;0087543124;La Ferté-Saint-Aubin;0;0;0;0;0
2017-05;0087543140;Lamotte-Beuvron;0;1;2;3;0
2017-05;0087543017;Les Aubrais;16;17;2;162;127
2017-05;0087584052;Libourne;20;38;1;156;97
2017-03;0087734426;Vertaizon;0;0;0;0;0
2017-03;0087741132;Aix-les-Bains le Revard;34;19;3;88;32
2017-03;0087741645;Albertville;16;9;0;38;13
2017-03;0087683789;Avallon;0;0;0;0;0
2017-03;0087726778;Bas - Monistrol;0;0;0;0;0
2017-03;0087381079;Bois-Colombes;0;0;0;0;0
2017-03;0087172007;Charleville-Mézières;54;15;0;103;34
2017-03;0087396606;Château-du-Loir;0;3;0;6;3
2017-03;0087734004;Clermont-Ferrand;64;40;2;418;312
2017-03;0087313387;Estrées-Saint-Denis;0;0;0;0;0
2017-03;0087473207;Guingamp;25;30;0;114;59
2017-03;0087713859;Is-sur-Tille;0;0;0;2;2
2017-03;0087725705;Mâcon Loché TGV;41;10;0;64;13
2017-03;0087381483;Maurecourt;0;0;0;0;0
2017-03;0087615732;Naucelle;0;0;0;0;0
2017-03;0087611343;Pamiers;12;5;0;23;6
2017-03;0087271023;Paris Nord souterrain;0;0;0;0;0
2017-03;0087784009;Perpignan;73;70;3;274;128
2017-03;0087193318;Saint-Avold;3;0;0;7;4
2017-03;0087382804;Saint-Germain-en-Laye Grande Ceinture;0;0;0;0;0
2017-03;0087486571;Saint-Gilles-Croix-de-Vie;8;3;0;23;12
2017-03;0087296442;Tergnier;20;1;0;45;24
2017-03;0087734475;Thiers;0;0;0;1;1
2017-03;0087382267;Vaucresson;2;0;0;2;0
2017-05;0087271817;Soissons;3;1;0;5;1
2017-05;0087487009;Thouars;1;1;0;4;2
2017-05;0087725622;Tournus;0;0;0;8;8
2017-05;0087615286;Carcassonne;8;20;4;97;65
2017-05;0087382655;Cergy le Haut;8;0;0;8;0
2017-05;0087172130;Givet;2;0;0;2;0
2017-05;0087597609;Guéret;0;1;0;22;21
2017-05;0087394437;Illiers-Combray;0;0;0;0;0
2017-05;0087382432;La Celle-Saint-Cloud;0;0;0;0;0
2017-05;0087164798;La Plaine Stade de France - Saint-Denis - Aubervilliers;30;0;0;30;0
2017-05;0087755447;Les Arcs - Draguignan;25;47;2;141;67
2017-05;0087386300;Les Vallées;0;0;0;0;0
2017-05;0087486258;Luçon;4;0;0;18;14
2017-05;0087295006;Maubeuge;23;2;0;44;19
2017-05;0087184523;Montbéliard;18;4;1;32;9
2017-05;0087671016;Mont-de-Marsan;9;3;0;32;20
2017-05;0087474338;Morlaix;42;38;6;152;66
2017-05;0087672279;Puyoô;0;0;0;4;4
2017-05;0087144451;Remiremont;9;4;0;24;11
2017-05;0087742320;Saint-Jean-de-Maurienne Arvan;8;2;0;17;7
2017-05;0087386417;Sartrouville;6;0;0;7;1
2017-05;0087214056;Sélestat;44;3;0;62;15
2017-05;0087382267;Vaucresson;4;0;0;4;0
2017-05;0087175778;Verdun;2;0;0;6;4
2017-05;0087763300;Veynes Dévoluy;0;0;0;11;11
2017-05;0087271452;Villepinte;0;0;0;0;0
2017-05;0087317362;Abbeville;7;5;1;33;20
2017-05;0087271411;Aulnay-sous-Bois;4;0;0;4;0
2017-05;0087318964;Avignon TGV;172;331;10;921;408
2017-05;0087718007;Besançon Viotte;93;20;2;238;123
2017-05;0087673400;Biarritz;17;30;2;87;38
2017-05;0087491449;Cognac;0;4;0;26;22
2017-05;0087583005;Angoulême;37;125;3;428;263
2017-05;0087300822;Belfort - Montbéliard TGV;25;33;1;155;96
2017-05;0087581009;Bordeaux Saint-Jean;496;612;56;2754;1590
2017-05;0087613109;Capdenac;0;1;0;6;5
2017-05;0087481390;Challans;7;7;0;19;5
2017-05;0087276725;Chambly;0;0;0;0;0
2017-05;0087116582;Château-Thierry;2;1;0;17;14
2017-05;0087142000;Chaumont;3;3;0;17;11
2017-05;0087696146;Cosne-sur-Loire;0;3;1;15;11
2017-05;0087276006;Creil;9;0;0;29;20
2017-05;0087478164;Dinan;4;0;1;7;2
2017-05;0087478073;Dol;13;7;2;51;29
2017-05;0087193003;Forbach;14;5;0;35;16
2017-05;0087571885;Joué-lès-Tours;0;0;0;0;0
2017-05;0087775866;Le Grau-du-Roi;2;0;0;9;7
2017-05;0087413013;Le Havre;54;32;2;146;58
2017-05;0087586545;Marmande;9;9;0;56;38
2017-05;0087111849;Marne-la-Vallée Chessy;396;216;14;921;295
2017-05;0087756486;Menton;16;29;2;73;26
2017-05;0087214577;Molsheim;1;0;0;3;2
2017-05;0087743534;Oyonnax;3;0;0;5;2
2017-05;0087686667;Paris Bercy;40;74;5;318;199
2017-05;0087686006;Paris Gare de Lyon;1138;2672;99;5889;1980
2017-05;0087476317;Quimperlé;0;1;0;12;11
2017-05;0087342337;Saint-Pol-sur-Ternoise;3;0;0;3;0
2017-05;0087734475;Thiers;0;0;0;1;1
2017-05;0087381822;Thun le Paradis;0;0;0;0;0
2017-05;0087381806;Triel-sur-Seine;0;0;0;11;11
2017-05;0087386656;Vernouillet - Verneuil;0;0;0;1;1
2017-05;0087393009;Versailles Chantiers;4;17;0;54;33
2017-05;0087286146;Armentières;22;1;0;26;3
2017-05;0087763607;Briançon;3;3;0;9;3
2017-05;0087611467;Colomiers;0;2;0;6;4
2017-05;0087394155;Jouy;0;0;0;0;0
2017-05;0087271478;Le Blanc-Mesnil;1;0;0;1;0
2017-05;0087694109;Le Creusot - Montceau-les-Mines - Montchanin TGV;25;47;0;133;61
2017-05;0087142109;Lorraine TGV;73;58;6;240;103
2017-05;0087615542;Mazamet;6;9;1;34;18
2017-05;0087147322;Meuse TGV;9;8;0;45;28
2017-05;0087271528;Mitry - Claye;0;0;0;0;0
2017-05;0087393876;Noisy-le-Roi;0;0;0;0;0
2017-05;0087471300;Redon;54;22;2;222;144
2017-05;0087757526;Saint-Raphaël Valescure;64;161;5;370;140
2017-05;0087594333;Souillac;5;7;0;47;35
2017-02;0087576868;Selles-sur-Cher;0;0;0;1;1
2017-02;0087141044;Toul;0;0;1;43;42
2017-02;0087393009;Versailles Chantiers;6;7;1;36;22
2017-02;0087193250;Béning;3;0;0;3;0
2017-02;0087300863;Besançon Franche-Comté TGV;28;21;1;91;41
2017-02;0087613109;Capdenac;2;0;0;6;4
2017-02;0087575142;Châtellerault;14;15;0;70;41
2017-02;0087182014;Colmar;48;17;3;97;29
2017-02;0087394288;Condé-sur-Huisne;0;0;0;0;0
2017-02;0087713040;Dijon;176;63;5;595;351
2017-02;0087745679;Évian-les-Bains;2;0;0;7;5
2017-02;0087597062;Issoudun;2;4;0;15;9
2017-02;0087694109;Le Creusot - Montceau-les-Mines - Montchanin TGV;25;22;1;77;29
2017-02;0087413013;Le Havre;33;27;7;99;32
2017-02;0087194274;Longuyon;0;0;0;5;5
2017-02;0087381509;Mantes-la-Jolie;23;9;0;54;22
2017-02;0087574194;Mer;0;0;0;4;4
2017-02;0087713131;Montbard;0;12;0;58;46
2017-02;0087764001;Montélimar;27;9;0;77;41
2017-02;0087718619;Morteau;0;0;0;2;2
2017-02;0087672279;Puyoô;0;0;0;4;4
2017-02;0087473009;Saint-Brieuc;30;27;0;167;110
2017-02;0087751206;Sisteron;3;1;0;5;1
2017-02;0087296442;Tergnier;13;0;2;34;19
2017-02;0087487009;Thouars;1;0;0;1;0
2017-02;0087586651;Tonneins;53;0;0;68;15
2017-03;0087141291;Neufchâteau;0;0;1;8;7
2017-03;0087113001;Paris Est;327;279;7;1024;411
2017-03;0087381111;Pont Cardinet;0;0;0;0;0
2017-03;0087473009;Saint-Brieuc;28;33;1;155;93
2017-03;0087732206;Saint-Germain-des-Fossés;0;1;0;9;8
2017-03;0087366922;Saint-Germain-en-Laye Bel Air - Fourqueux;0;0;0;0;0
2017-03;0087595827;Sarlat;5;0;1;14;8
2017-03;0087193615;Sarreguemines;12;3;0;24;9
2017-03;0087594200;Uzerche;3;2;0;11;6
2017-03;0087745497;Annemasse;24;7;0;103;72
2017-03;0087734269;Brioude;0;0;0;32;32
2017-03;0087757625;Cannes;70;203;1;493;219
2017-03;0087613109;Capdenac;3;1;0;4;0
2017-03;0087611897;Castelsarrasin;0;0;0;0;0
2017-03;0087696484;Decize;32;1;0;41;8
2017-03;0087582478;Facture Biganos;3;2;0;19;14
2017-03;0087191114;Hagondange;6;3;0;42;33
2017-03;0087571885;Joué-lès-Tours;0;0;0;0;0
2017-03;0087582775;Langon;1;1;0;15;13
2017-03;0087111849;Marne-la-Vallée Chessy;277;164;6;691;244
2017-03;0087313668;Méru;0;0;0;12;12
2017-03;0087715003;Pontarlier;0;2;0;5;3
2017-03;0087317057;Rang-du-Fliers - Verton - Berck;12;10;5;32;5
2017-03;0087677120;Saint-Jean-de-Luz - Ciboure;35;22;2;82;23
2017-03;0087481192;Ancenis;22;5;1;57;29
2017-03;0087381137;Asnières-sur-Seine;4;0;0;4;0
2017-03;0087193250;Béning;2;1;0;4;1
2017-03;0087575142;Châtellerault;13;13;0;68;42
2017-03;0087381087;Colombes;17;0;0;17;0
2017-03;0087673202;Dax;47;78;7;256;124
2017-03;0087381244;Gisors;0;0;0;1;1
2017-03;0087381574;Issou - Porcheville;0;0;0;0;0
2017-03;0087271437;Vert Galant;0;0;0;0;0
2017-03;0087734160;Le Cendre - Orcet;0;1;0;6;5
2017-03;0087313320;Moreuil;0;0;0;0;0
2017-03;0087271486;Parc des Expositions;0;0;0;0;0
2017-03;0087613422;Rodez;2;16;0;47;29
2017-03;0087396408;Sablé-sur-Sarthe;11;4;0;44;29
2017-03;0087491001;Saintes;13;14;1;101;73
2017-03;0087276188;Sannois;0;0;0;5;5
2017-03;0087286542;Tourcoing;13;13;1;56;29
2017-03;0087381814;Vaux-sur-Seine;0;0;0;0;0
2017-03;0087592667;Aixe-sur-Vienne;0;0;0;0;0
2017-03;0087746008;Annecy;64;58;4;258;132
2017-03;0087741793;Bourg-Saint-Maurice;2;18;1;38;17
2017-03;0087324095;Futuroscope;3;0;0;4;1
2017-03;0087645135;Laroquebrou;0;0;0;0;0
2017-03;0087734699;Le Puy-en-Velay;11;0;0;55;44
2017-03;0087381582;Limay;0;0;0;1;1
2017-03;0087592006;Limoges Bénédictins;61;48;4;439;326
2017-03;0087382812;Mareil-Marly;0;0;0;3;3
2017-03;0087271528;Mitry - Claye;0;0;0;0;0
2017-03;0087611152;Montréjeau - Gourdan-Polignan;0;4;0;15;11
2017-03;0087182063;Mulhouse;111;47;5;296;133
2017-03;0087271007;Paris Nord;538;692;17;2103;856
2017-03;0087726802;Roanne;46;22;0;179;111
2017-03;0087734038;Royat - Chamalières;0;0;0;0;0
2017-03;0087576272;Saint-Florent-sur-Cher;0;0;0;1;1
2017-03;0087481705;Saint-Nazaire;32;28;0;122;62
2017-03;0087281444;Saint-Omer;10;2;0;28;16
2017-03;0087487009;Thouars;1;0;0;4;3
2017-03;0087386656;Vernouillet - Verneuil;0;0;0;2;2
2017-08;0087386417;Sartrouville;14;0;0;15;1
2017-08;0087271452;Villepinte;5;0;0;5;0
2017-08;0087300822;Belfort - Montbéliard TGV;49;55;1;219;114
2017-08;0087576207;Bourges;43;23;5;164;93
2017-08;0087694570;Autun;0;0;0;2;2
2017-08;0087487249;Bressuire;0;0;0;1;1
2017-08;0087615039;Castelnaudary;3;5;0;21;13
2017-08;0087381194;Chars;1;0;0;1;0
2017-08;0087673202;Dax;69;166;17;549;297
2017-08;0087386763;Épône - Mézières;0;0;0;0;0
2017-08;0087193003;Forbach;19;5;0;40;16
2017-08;0087713313;Genlis;15;0;0;15;0
2016-07;0087471508;Vitré;5;2;0;29;22
2016-08;0087741132;Aix-les-Bains le Revard;55;81;0;266;130
2016-08;0087313072;Albert;0;0;0;1;1
2016-08;0087182238;Altkirch;2;0;0;2;0
2016-08;0087743716;Ambérieu-en-Bugey;4;4;0;29;21
2016-08;0087583005;Angoulême;111;149;6;718;452
2016-08;0087746008;Annecy;166;99;2;555;288
2016-08;0087745497;Annemasse;18;11;0;85;56
2016-08;0087582668;Arcachon;76;83;2;229;68
2016-08;0087286146;Armentières;2;2;0;5;1
2016-08;0087295600;Aulnoye-Aymeries;11;6;0;53;36
2016-08;0087476200;Auray;65;140;6;394;183
2016-08;0087576439;Avord;0;0;0;1;1
2016-08;0087175042;Bar-le-Duc;6;2;0;27;19
2016-08;0087726778;Bas - Monistrol;1;0;0;2;1
2016-08;0087592485;Bellac;1;1;0;3;1
2016-08;0087673400;Biarritz;25;43;0;145;77
2016-08;0087734244;Brassac-les-Mines - Sainte-Florine;0;0;0;1;1
2016-08;0087734269;Brioude;1;0;0;17;16
2016-08;0087757625;Cannes;183;429;12;1032;408
2016-08;0087276725;Chambly;0;1;0;1;0
2016-08;0087171926;Champagne-Ardenne TGV;48;91;3;341;199
2016-08;0087545756;Châteaudun;2;4;0;10;4
2016-08;0087116582;Château-Thierry;0;4;0;10;6
2016-08;0087575142;Châtellerault;18;28;0;98;52
2016-08;0087694778;Chauffailles;0;0;0;1;1
2016-08;0087444877;Cherbourg;31;24;2;95;38
2016-08;0087746370;Cluses;2;8;0;18;8
2016-08;0087182014;Colmar;62;42;0;188;84
2016-08;0087175257;Commercy;8;1;0;12;3
2016-08;0087192666;Conflans - Jarny;0;0;0;3;3
2016-08;0087142125;Culmont - Chalindrey;2;5;0;22;15
2016-08;0087741074;Culoz;9;0;1;39;29
2016-08;0087713040;Dijon;154;163;16;807;474
2016-08;0087393488;Dreux;0;0;0;13;13
2016-08;0087592121;Eymoutiers Vassivière;0;0;0;0;0
2016-08;0087615252;Gaillac;0;0;0;5;5
2016-08;0087732404;Gannat;0;0;0;4;4
2016-08;0087713313;Genlis;28;0;0;30;2
2016-08;0087613141;Gourdon;2;1;0;12;9
2016-08;0087746305;La Roche-sur-Foron;4;2;0;12;6
2016-08;0087543140;Lamotte-Beuvron;4;0;2;6;0
2016-08;0087671123;Lannemezan;0;1;0;22;21
2016-08;0087473223;Lannion;12;24;1;56;19
2016-08;0087721431;L'Arbresle;0;0;0;2;2
2016-08;0087645473;Le Lioran;0;0;0;0;0
2016-08;0087396002;Le Mans;222;178;11;979;568
2016-08;0087271551;Le Plessis-Belleville;0;0;0;0;0
2016-08;0087345025;Lens;27;5;2;49;15
2016-08;0087755447;Les Arcs - Draguignan;43;68;2;192;79
2016-08;0087543017;Les Aubrais;24;15;7;143;97
2016-08;0087584052;Libourne;33;39;3;193;118
2016-08;0087713735;Louhans;2;0;0;8;6
2016-08;0087723197;Lyon Part Dieu;1234;1183;49;5590;3124
2016-08;0087381509;Mantes-la-Jolie;12;11;2;54;29
2016-08;0087751008;Marseille Saint-Charles;502;745;28;2433;1158
2016-08;0087783282;Marvejols;0;0;0;7;7
2016-08;0087295006;Maubeuge;25;7;1;65;32
2016-08;0087756486;Menton;19;31;0;93;43
2016-08;0087574194;Mer;0;1;0;3;2
2016-08;0087147322;Meuse TGV;10;14;1;49;24
2016-08;0087753004;Miramas;12;4;0;37;21
2016-08;0087611889;Moissac;0;0;0;0;0
2016-08;0087694307;Montchanin;6;6;0;25;13
2016-08;0087671016;Mont-de-Marsan;11;6;0;43;26
2016-08;0087773002;Montpellier Saint-Roch;596;533;18;2278;1131
2016-08;0087718833;Mouchard;3;2;0;14;9
2016-08;0087775007;Nîmes;241;261;5;1182;675
2016-08;0087543009;Orléans;71;30;11;275;163
2016-08;0087547000;Paris Austerlitz;216;345;42;1132;529
2016-08;0087113001;Paris Est;347;291;21;1065;406
2016-08;0087391102;Paris Montparnasse 3 Vaugirard;27;51;4;134;52
2016-08;0087672006;Pau;36;36;2;268;194
2016-08;0087595009;Périgueux;24;21;1;157;111
2016-08;0087141820;Pont-à-Mousson;4;3;0;11;4
2016-08;0087715003;Pontarlier;0;0;0;2;2
2016-08;0087683136;Pont-sur-Yonne;0;0;0;0;0
2016-08;0087734749;Retournac;1;0;0;5;4
2016-08;0087118158;Romilly-sur-Seine;0;2;0;7;5
2016-08;0087411017;Rouen Rive Droite;138;96;10;476;232
2016-08;0087481226;Sainte-Pazanne;3;1;0;14;10
2016-08;0087683318;Saint-Florentin - Vergigny;0;2;0;7;5
2016-08;0087783175;Saint-Flour - Chaudes-Aigues;2;1;0;9;6
2016-08;0087757526;Saint-Raphaël Valescure;77;221;3;484;183
2016-08;0087592345;Saint-Sulpice-Laurière;0;0;0;0;0
2016-08;0087592824;Saint-Yrieix;0;0;1;14;13
2016-08;0087595827;Sarlat;11;4;0;20;5
2016-08;0087481838;Savenay;14;4;0;53;35
2016-08;0087214056;Sélestat;33;1;2;63;27
2016-08;0087713677;Seurre;2;6;0;10;2
2016-08;0087313882;TGV Haute Picardie;52;54;2;230;122
2016-08;0087755009;Toulon;199;394;12;1106;501
2016-08;0087286542;Tourcoing;38;23;2;108;45
2016-08;0087571000;Tours;275;91;10;743;367
2016-08;0087763029;Valence TGV Rhône-Alpes Sud;241;323;12;1242;666
2016-08;0087574558;Vendôme;4;0;0;6;2
2016-08;0087571216;Vendôme - Villiers-sur-Loir;29;13;1;65;22
2016-08;0087734426;Vertaizon;0;0;0;3;3
2016-08;0087721332;Villefranche-sur-Saône;39;7;0;64;18
2016-08;0087144279;Vittel;3;0;0;13;10
2015-06;0087172270;Rethel;99;2;0;104;3
2015-06;0087184523;Montbéliard;23;3;0;41;15
2015-06;0087763300;Veynes Dévoluy;3;1;0;16;12
2015-06;0087296442;Tergnier;11;4;0;36;21
2015-06;0087286005;Lille Flandres;384;185;8;1145;568
2015-06;0087694000;Le Creusot Ville;0;2;0;2;0
2015-06;0087746305;La Roche-sur-Foron;4;0;0;13;9
2015-06;0087296012;Laon;6;10;0;40;24
2015-06;0087174276;Vitry-le-François;0;4;0;62;58
2015-06;0087734186;Vic-le-Comte;0;0;0;0;0
2015-06;0087611004;Toulouse Matabiau;404;377;25;2171;1365
2015-06;0087271734;Villers-Cotterêts;1;0;0;1;0
2015-06;0087543116;Saint-Cyr-en-Val la Source;0;0;0;0;0
2015-06;0087384008;Paris Saint-Lazare;252;194;23;786;317
2015-06;0087411017;Rouen Rive Droite;178;83;24;474;189
2015-06;0087271593;Crépy-en-Valois;0;0;0;2;2
2015-06;0087175257;Commercy;3;0;0;8;5
2015-06;0087478073;Dol;35;5;0;64;24
2015-06;0087295600;Aulnoye-Aymeries;5;11;0;39;23
2015-06;0087444877;Cherbourg;50;9;0;84;25
2015-06;0087641415;Commentry;2;0;0;2;0
2015-06;0087785006;Cerbère;3;0;0;8;5
2015-06;0087444000;Caen;170;71;10;485;234
2015-06;0087696088;Briare;0;0;0;0;0
2015-06;0087751750;Aubagne;36;10;1;65;18
2015-06;0087471003;Rennes;509;363;18;1618;728
2015-06;0087781104;Narbonne;67;102;3;352;180
2015-06;0087393702;Massy TGV;87;107;3;328;131
2015-06;0087734749;Retournac;1;0;0;4;3
2015-06;0087672253;Orthez;26;1;0;61;34
2015-06;0087592345;Saint-Sulpice-Laurière;0;0;0;0;0
